filename,width,height,frame_idx,timestamp_sec
frame_00001300.jpg,1280,720,1300,52.0
frame_00001325.jpg,1280,720,1325,53.0
frame_00001350.jpg,1280,720,1350,54.0
frame_00001375.jpg,1280,720,1375,55.0
frame_00001400.jpg,1280,720,1400,56.0
frame_00001425.jpg,1280,720,1425,57.0
frame_00001450.jpg,1280,720,1450,58.0
frame_00001475.jpg,1280,720,1475,59.0
frame_00001500.jpg,1280,720,1500,60.0
frame_00001525.jpg,1280,720,1525,61.0
frame_00001550.jpg,1280,720,1550,62.0
frame_00001575.jpg,1280,720,1575,63.0
frame_00001600.jpg,1280,720,1600,64.0
frame_00001625.jpg,1280,720,1625,65.0
frame_00001650.jpg,1280,720,1650,66.0
frame_00001675.jpg,1280,720,1675,67.0
frame_00001700.jpg,1280,720,1700,68.0
frame_00001725.jpg,1280,720,1725,69.0
frame_00001750.jpg,1280,720,1750,70.0
frame_00001775.jpg,1280,720,1775,71.0
frame_00001800.jpg,1280,720,1800,72.0
frame_00001825.jpg,1280,720,1825,73.0
frame_00001850.jpg,1280,720,1850,74.0
frame_00001875.jpg,1280,720,1875,75.0
frame_00001900.jpg,1280,720,1900,76.0
frame_00001925.jpg,1280,720,1925,77.0
frame_00001950.jpg,1280,720,1950,78.0
frame_00001975.jpg,1280,720,1975,79.0
frame_00002000.jpg,1280,720,2000,80.0
frame_00002025.jpg,1280,720,2025,81.0
frame_00002050.jpg,1280,720,2050,82.0
frame_00002075.jpg,1280,720,2075,83.0
frame_00002100.jpg,1280,720,2100,84.0
frame_00002125.jpg,1280,720,2125,85.0
frame_00002150.jpg,1280,720,2150,86.0
frame_00002175.jpg,1280,720,2175,87.0
frame_00002200.jpg,1280,720,2200,88.0
frame_00002225.jpg,1280,720,2225,89.0
frame_00002250.jpg,1280,720,2250,90.0
frame_00002275.jpg,1280,720,2275,91.0
frame_00002300.jpg,1280,720,2300,92.0
frame_00002325.jpg,1280,720,2325,93.0
frame_00002350.jpg,1280,720,2350,94.0
frame_00002375.jpg,1280,720,2375,95.0
frame_00002400.jpg,1280,720,2400,96.0
frame_00002425.jpg,1280,720,2425,97.0
frame_00002450.jpg,1280,720,2450,98.0
frame_00002475.jpg,1280,720,2475,99.0
frame_00002500.jpg,1280,720,2500,100.0
frame_00002525.jpg,1280,720,2525,101.0
frame_00002550.jpg,1280,720,2550,102.0
frame_00002575.jpg,1280,720,2575,103.0
frame_00002600.jpg,1280,720,2600,104.0
frame_00002625.jpg,1280,720,2625,105.0
frame_00002650.jpg,1280,720,2650,106.0
frame_00002675.jpg,1280,720,2675,107.0
frame_00002700.jpg,1280,720,2700,108.0
frame_00002725.jpg,1280,720,2725,109.0
frame_00002750.jpg,1280,720,2750,110.0
frame_00002775.jpg,1280,720,2775,111.0
frame_00002800.jpg,1280,720,2800,112.0
frame_00002825.jpg,1280,720,2825,113.0
frame_00002850.jpg,1280,720,2850,114.0
frame_00002875.jpg,1280,720,2875,115.0
frame_00002900.jpg,1280,720,2900,116.0
frame_00002925.jpg,1280,720,2925,117.0
frame_00002950.jpg,1280,720,2950,118.0
frame_00002975.jpg,1280,720,2975,119.0
frame_00003000.jpg,1280,720,3000,120.0
frame_00003025.jpg,1280,720,3025,121.0
frame_00003050.jpg,1280,720,3050,122.0
frame_00003075.jpg,1280,720,3075,123.0
frame_00003100.jpg,1280,720,3100,124.0
frame_00003125.jpg,1280,720,3125,125.0
frame_00003150.jpg,1280,720,3150,126.0
frame_00003175.jpg,1280,720,3175,127.0
frame_00003200.jpg,1280,720,3200,128.0
frame_00003225.jpg,1280,720,3225,129.0
frame_00003250.jpg,1280,720,3250,130.0
frame_00003275.jpg,1280,720,3275,131.0
frame_00003300.jpg,1280,720,3300,132.0
frame_00003325.jpg,1280,720,3325,133.0
frame_00003350.jpg,1280,720,3350,134.0
frame_00003375.jpg,1280,720,3375,135.0
frame_00003400.jpg,1280,720,3400,136.0
frame_00003425.jpg,1280,720,3425,137.0
frame_00003450.jpg,1280,720,3450,138.0
frame_00003475.jpg,1280,720,3475,139.0
frame_00003500.jpg,1280,720,3500,140.0
frame_00003525.jpg,1280,720,3525,141.0
frame_00003550.jpg,1280,720,3550,142.0
frame_00003575.jpg,1280,720,3575,143.0
frame_00003600.jpg,1280,720,3600,144.0
frame_00003625.jpg,1280,720,3625,145.0
frame_00003650.jpg,1280,720,3650,146.0
frame_00003675.jpg,1280,720,3675,147.0
frame_00003700.jpg,1280,720,3700,148.0
frame_00003725.jpg,1280,720,3725,149.0
frame_00003750.jpg,1280,720,3750,150.0
frame_00003775.jpg,1280,720,3775,151.0
frame_00003800.jpg,1280,720,3800,152.0
frame_00003825.jpg,1280,720,3825,153.0
frame_00003850.jpg,1280,720,3850,154.0
frame_00003875.jpg,1280,720,3875,155.0
frame_00003900.jpg,1280,720,3900,156.0
frame_00003925.jpg,1280,720,3925,157.0
frame_00003950.jpg,1280,720,3950,158.0
frame_00003975.jpg,1280,720,3975,159.0
frame_00004000.jpg,1280,720,4000,160.0
frame_00004025.jpg,1280,720,4025,161.0
frame_00004050.jpg,1280,720,4050,162.0
frame_00004075.jpg,1280,720,4075,163.0
frame_00004100.jpg,1280,720,4100,164.0
frame_00004125.jpg,1280,720,4125,165.0
frame_00004150.jpg,1280,720,4150,166.0
frame_00004175.jpg,1280,720,4175,167.0
frame_00004200.jpg,1280,720,4200,168.0
frame_00004225.jpg,1280,720,4225,169.0
frame_00004250.jpg,1280,720,4250,170.0
frame_00004275.jpg,1280,720,4275,171.0
frame_00004300.jpg,1280,720,4300,172.0
frame_00004325.jpg,1280,720,4325,173.0
frame_00004350.jpg,1280,720,4350,174.0
frame_00004375.jpg,1280,720,4375,175.0
frame_00004400.jpg,1280,720,4400,176.0
frame_00004425.jpg,1280,720,4425,177.0
frame_00004450.jpg,1280,720,4450,178.0
frame_00004475.jpg,1280,720,4475,179.0
frame_00004500.jpg,1280,720,4500,180.0
frame_00004525.jpg,1280,720,4525,181.0
frame_00004550.jpg,1280,720,4550,182.0
frame_00004575.jpg,1280,720,4575,183.0
frame_00004600.jpg,1280,720,4600,184.0
frame_00004625.jpg,1280,720,4625,185.0
frame_00004650.jpg,1280,720,4650,186.0
frame_00004675.jpg,1280,720,4675,187.0
frame_00004700.jpg,1280,720,4700,188.0
frame_00004725.jpg,1280,720,4725,189.0
frame_00004750.jpg,1280,720,4750,190.0
frame_00004775.jpg,1280,720,4775,191.0
frame_00004800.jpg,1280,720,4800,192.0
frame_00004825.jpg,1280,720,4825,193.0
frame_00004850.jpg,1280,720,4850,194.0
frame_00004875.jpg,1280,720,4875,195.0
frame_00004900.jpg,1280,720,4900,196.0
frame_00004925.jpg,1280,720,4925,197.0
frame_00004950.jpg,1280,720,4950,198.0
frame_00004975.jpg,1280,720,4975,199.0
frame_00005000.jpg,1280,720,5000,200.0
frame_00005025.jpg,1280,720,5025,201.0
frame_00005050.jpg,1280,720,5050,202.0
frame_00005075.jpg,1280,720,5075,203.0
frame_00005100.jpg,1280,720,5100,204.0
frame_00005125.jpg,1280,720,5125,205.0
frame_00005150.jpg,1280,720,5150,206.0
frame_00005175.jpg,1280,720,5175,207.0
frame_00005200.jpg,1280,720,5200,208.0
frame_00005225.jpg,1280,720,5225,209.0
frame_00005250.jpg,1280,720,5250,210.0
frame_00005275.jpg,1280,720,5275,211.0
frame_00005300.jpg,1280,720,5300,212.0
frame_00005325.jpg,1280,720,5325,213.0
frame_00005350.jpg,1280,720,5350,214.0
frame_00005375.jpg,1280,720,5375,215.0
frame_00005400.jpg,1280,720,5400,216.0
frame_00005425.jpg,1280,720,5425,217.0
frame_00005450.jpg,1280,720,5450,218.0
frame_00005475.jpg,1280,720,5475,219.0
frame_00005500.jpg,1280,720,5500,220.0
frame_00005525.jpg,1280,720,5525,221.0
frame_00005550.jpg,1280,720,5550,222.0
frame_00005575.jpg,1280,720,5575,223.0
frame_00005600.jpg,1280,720,5600,224.0
frame_00005625.jpg,1280,720,5625,225.0
frame_00005650.jpg,1280,720,5650,226.0
frame_00005675.jpg,1280,720,5675,227.0
frame_00005700.jpg,1280,720,5700,228.0
frame_00005725.jpg,1280,720,5725,229.0
frame_00005750.jpg,1280,720,5750,230.0
frame_00005775.jpg,1280,720,5775,231.0
frame_00005800.jpg,1280,720,5800,232.0
frame_00005825.jpg,1280,720,5825,233.0
frame_00005850.jpg,1280,720,5850,234.0
frame_00005875.jpg,1280,720,5875,235.0
frame_00005900.jpg,1280,720,5900,236.0
frame_00005925.jpg,1280,720,5925,237.0
frame_00005950.jpg,1280,720,5950,238.0
frame_00005975.jpg,1280,720,5975,239.0
frame_00006000.jpg,1280,720,6000,240.0
frame_00006025.jpg,1280,720,6025,241.0
frame_00006050.jpg,1280,720,6050,242.0
frame_00006075.jpg,1280,720,6075,243.0
frame_00006100.jpg,1280,720,6100,244.0
frame_00006125.jpg,1280,720,6125,245.0
frame_00006150.jpg,1280,720,6150,246.0
frame_00006175.jpg,1280,720,6175,247.0
frame_00006200.jpg,1280,720,6200,248.0
frame_00006225.jpg,1280,720,6225,249.0
frame_00006250.jpg,1280,720,6250,250.0
frame_00006275.jpg,1280,720,6275,251.0
frame_00006300.jpg,1280,720,6300,252.0
frame_00006325.jpg,1280,720,6325,253.0
frame_00006350.jpg,1280,720,6350,254.0
frame_00006375.jpg,1280,720,6375,255.0
frame_00006400.jpg,1280,720,6400,256.0
frame_00006425.jpg,1280,720,6425,257.0
frame_00006450.jpg,1280,720,6450,258.0
frame_00006475.jpg,1280,720,6475,259.0
frame_00006500.jpg,1280,720,6500,260.0
frame_00006525.jpg,1280,720,6525,261.0
frame_00006550.jpg,1280,720,6550,262.0
frame_00006575.jpg,1280,720,6575,263.0
frame_00006600.jpg,1280,720,6600,264.0
frame_00006625.jpg,1280,720,6625,265.0
frame_00006650.jpg,1280,720,6650,266.0
frame_00006675.jpg,1280,720,6675,267.0
frame_00006700.jpg,1280,720,6700,268.0
frame_00006725.jpg,1280,720,6725,269.0
frame_00006750.jpg,1280,720,6750,270.0
frame_00006775.jpg,1280,720,6775,271.0
frame_00006800.jpg,1280,720,6800,272.0
frame_00006825.jpg,1280,720,6825,273.0
frame_00006850.jpg,1280,720,6850,274.0
frame_00006875.jpg,1280,720,6875,275.0
frame_00006900.jpg,1280,720,6900,276.0
frame_00006925.jpg,1280,720,6925,277.0
frame_00006950.jpg,1280,720,6950,278.0
frame_00006975.jpg,1280,720,6975,279.0
frame_00007000.jpg,1280,720,7000,280.0
frame_00007025.jpg,1280,720,7025,281.0
frame_00007050.jpg,1280,720,7050,282.0
frame_00007075.jpg,1280,720,7075,283.0
frame_00007100.jpg,1280,720,7100,284.0
frame_00007125.jpg,1280,720,7125,285.0
frame_00007150.jpg,1280,720,7150,286.0
frame_00007175.jpg,1280,720,7175,287.0
frame_00007200.jpg,1280,720,7200,288.0
frame_00007225.jpg,1280,720,7225,289.0
frame_00007250.jpg,1280,720,7250,290.0
frame_00007275.jpg,1280,720,7275,291.0
frame_00007300.jpg,1280,720,7300,292.0
frame_00007325.jpg,1280,720,7325,293.0
frame_00007350.jpg,1280,720,7350,294.0
frame_00007375.jpg,1280,720,7375,295.0
frame_00007400.jpg,1280,720,7400,296.0
frame_00007425.jpg,1280,720,7425,297.0
frame_00007450.jpg,1280,720,7450,298.0
frame_00007475.jpg,1280,720,7475,299.0
frame_00007500.jpg,1280,720,7500,300.0
frame_00007525.jpg,1280,720,7525,301.0
frame_00007550.jpg,1280,720,7550,302.0
frame_00007575.jpg,1280,720,7575,303.0
frame_00007600.jpg,1280,720,7600,304.0
frame_00007625.jpg,1280,720,7625,305.0
frame_00007650.jpg,1280,720,7650,306.0
frame_00007675.jpg,1280,720,7675,307.0
frame_00007700.jpg,1280,720,7700,308.0
frame_00007725.jpg,1280,720,7725,309.0
frame_00007750.jpg,1280,720,7750,310.0
frame_00007775.jpg,1280,720,7775,311.0
frame_00007800.jpg,1280,720,7800,312.0
frame_00007825.jpg,1280,720,7825,313.0
frame_00007850.jpg,1280,720,7850,314.0
frame_00007875.jpg,1280,720,7875,315.0
frame_00007900.jpg,1280,720,7900,316.0
frame_00007925.jpg,1280,720,7925,317.0
frame_00007950.jpg,1280,720,7950,318.0
frame_00007975.jpg,1280,720,7975,319.0
frame_00008000.jpg,1280,720,8000,320.0
frame_00008025.jpg,1280,720,8025,321.0
frame_00008050.jpg,1280,720,8050,322.0
frame_00008075.jpg,1280,720,8075,323.0
frame_00008100.jpg,1280,720,8100,324.0
frame_00008125.jpg,1280,720,8125,325.0
frame_00008150.jpg,1280,720,8150,326.0
frame_00008175.jpg,1280,720,8175,327.0
frame_00008200.jpg,1280,720,8200,328.0
frame_00008225.jpg,1280,720,8225,329.0
frame_00008250.jpg,1280,720,8250,330.0
frame_00008275.jpg,1280,720,8275,331.0
frame_00008300.jpg,1280,720,8300,332.0
frame_00008325.jpg,1280,720,8325,333.0
frame_00008350.jpg,1280,720,8350,334.0
frame_00008375.jpg,1280,720,8375,335.0
frame_00008400.jpg,1280,720,8400,336.0
frame_00008425.jpg,1280,720,8425,337.0
frame_00008450.jpg,1280,720,8450,338.0
frame_00008475.jpg,1280,720,8475,339.0
frame_00008500.jpg,1280,720,8500,340.0
frame_00008525.jpg,1280,720,8525,341.0
frame_00008550.jpg,1280,720,8550,342.0
frame_00008575.jpg,1280,720,8575,343.0
frame_00008600.jpg,1280,720,8600,344.0
frame_00008625.jpg,1280,720,8625,345.0
frame_00008650.jpg,1280,720,8650,346.0
frame_00008675.jpg,1280,720,8675,347.0
frame_00008700.jpg,1280,720,8700,348.0
frame_00008725.jpg,1280,720,8725,349.0
frame_00008750.jpg,1280,720,8750,350.0
frame_00008775.jpg,1280,720,8775,351.0
frame_00008800.jpg,1280,720,8800,352.0
frame_00008825.jpg,1280,720,8825,353.0
frame_00008850.jpg,1280,720,8850,354.0
frame_00008875.jpg,1280,720,8875,355.0
frame_00008900.jpg,1280,720,8900,356.0
frame_00008925.jpg,1280,720,8925,357.0
frame_00008950.jpg,1280,720,8950,358.0
frame_00008975.jpg,1280,720,8975,359.0
frame_00009000.jpg,1280,720,9000,360.0
frame_00009025.jpg,1280,720,9025,361.0
frame_00009050.jpg,1280,720,9050,362.0
frame_00009075.jpg,1280,720,9075,363.0
frame_00009100.jpg,1280,720,9100,364.0
frame_00009125.jpg,1280,720,9125,365.0
frame_00009150.jpg,1280,720,9150,366.0
frame_00009175.jpg,1280,720,9175,367.0
frame_00009200.jpg,1280,720,9200,368.0
frame_00009225.jpg,1280,720,9225,369.0
frame_00009250.jpg,1280,720,9250,370.0
frame_00009275.jpg,1280,720,9275,371.0
frame_00009300.jpg,1280,720,9300,372.0
frame_00009325.jpg,1280,720,9325,373.0
frame_00009350.jpg,1280,720,9350,374.0
frame_00009375.jpg,1280,720,9375,375.0
frame_00009400.jpg,1280,720,9400,376.0
frame_00009425.jpg,1280,720,9425,377.0
frame_00009450.jpg,1280,720,9450,378.0
frame_00009475.jpg,1280,720,9475,379.0
frame_00009500.jpg,1280,720,9500,380.0
frame_00009525.jpg,1280,720,9525,381.0
frame_00009550.jpg,1280,720,9550,382.0
frame_00009575.jpg,1280,720,9575,383.0
frame_00009600.jpg,1280,720,9600,384.0
frame_00009625.jpg,1280,720,9625,385.0
frame_00009650.jpg,1280,720,9650,386.0
frame_00009675.jpg,1280,720,9675,387.0
frame_00009700.jpg,1280,720,9700,388.0
frame_00009725.jpg,1280,720,9725,389.0
frame_00009750.jpg,1280,720,9750,390.0
frame_00009775.jpg,1280,720,9775,391.0
frame_00009800.jpg,1280,720,9800,392.0
frame_00009825.jpg,1280,720,9825,393.0
frame_00009850.jpg,1280,720,9850,394.0
frame_00009875.jpg,1280,720,9875,395.0
frame_00009900.jpg,1280,720,9900,396.0
frame_00009925.jpg,1280,720,9925,397.0
frame_00009950.jpg,1280,720,9950,398.0
frame_00009975.jpg,1280,720,9975,399.0
frame_00010000.jpg,1280,720,10000,400.0
frame_00010025.jpg,1280,720,10025,401.0
frame_00010050.jpg,1280,720,10050,402.0
frame_00010075.jpg,1280,720,10075,403.0
frame_00010100.jpg,1280,720,10100,404.0
frame_00010125.jpg,1280,720,10125,405.0
frame_00010150.jpg,1280,720,10150,406.0
frame_00010175.jpg,1280,720,10175,407.0
frame_00010200.jpg,1280,720,10200,408.0
frame_00010225.jpg,1280,720,10225,409.0
frame_00010250.jpg,1280,720,10250,410.0
frame_00010275.jpg,1280,720,10275,411.0
frame_00010300.jpg,1280,720,10300,412.0
frame_00010325.jpg,1280,720,10325,413.0
frame_00010350.jpg,1280,720,10350,414.0
frame_00010375.jpg,1280,720,10375,415.0
frame_00010400.jpg,1280,720,10400,416.0
frame_00010425.jpg,1280,720,10425,417.0
frame_00010450.jpg,1280,720,10450,418.0
frame_00010475.jpg,1280,720,10475,419.0
frame_00010500.jpg,1280,720,10500,420.0
frame_00010525.jpg,1280,720,10525,421.0
frame_00010550.jpg,1280,720,10550,422.0
frame_00010575.jpg,1280,720,10575,423.0
frame_00010600.jpg,1280,720,10600,424.0
frame_00010625.jpg,1280,720,10625,425.0
frame_00010650.jpg,1280,720,10650,426.0
frame_00010675.jpg,1280,720,10675,427.0
frame_00010700.jpg,1280,720,10700,428.0
frame_00010725.jpg,1280,720,10725,429.0
frame_00010750.jpg,1280,720,10750,430.0
frame_00010775.jpg,1280,720,10775,431.0
frame_00010800.jpg,1280,720,10800,432.0
frame_00010825.jpg,1280,720,10825,433.0
frame_00010850.jpg,1280,720,10850,434.0
frame_00010875.jpg,1280,720,10875,435.0
frame_00010900.jpg,1280,720,10900,436.0
frame_00010925.jpg,1280,720,10925,437.0
frame_00010950.jpg,1280,720,10950,438.0
frame_00010975.jpg,1280,720,10975,439.0
frame_00011000.jpg,1280,720,11000,440.0
frame_00011025.jpg,1280,720,11025,441.0
frame_00011050.jpg,1280,720,11050,442.0
frame_00011075.jpg,1280,720,11075,443.0
frame_00011100.jpg,1280,720,11100,444.0
frame_00011125.jpg,1280,720,11125,445.0
frame_00011150.jpg,1280,720,11150,446.0
frame_00011175.jpg,1280,720,11175,447.0
frame_00011200.jpg,1280,720,11200,448.0
frame_00011225.jpg,1280,720,11225,449.0
frame_00011250.jpg,1280,720,11250,450.0
frame_00011275.jpg,1280,720,11275,451.0
frame_00011300.jpg,1280,720,11300,452.0
frame_00011325.jpg,1280,720,11325,453.0
frame_00011350.jpg,1280,720,11350,454.0
frame_00011375.jpg,1280,720,11375,455.0
frame_00011400.jpg,1280,720,11400,456.0
frame_00011425.jpg,1280,720,11425,457.0
frame_00011450.jpg,1280,720,11450,458.0
frame_00011475.jpg,1280,720,11475,459.0
frame_00011500.jpg,1280,720,11500,460.0
frame_00011525.jpg,1280,720,11525,461.0
frame_00011550.jpg,1280,720,11550,462.0
frame_00011575.jpg,1280,720,11575,463.0
frame_00011600.jpg,1280,720,11600,464.0
frame_00011625.jpg,1280,720,11625,465.0
frame_00011650.jpg,1280,720,11650,466.0
frame_00011675.jpg,1280,720,11675,467.0
frame_00011700.jpg,1280,720,11700,468.0
frame_00011725.jpg,1280,720,11725,469.0
frame_00011750.jpg,1280,720,11750,470.0
frame_00011775.jpg,1280,720,11775,471.0
frame_00011800.jpg,1280,720,11800,472.0
frame_00011825.jpg,1280,720,11825,473.0
frame_00011850.jpg,1280,720,11850,474.0
frame_00011875.jpg,1280,720,11875,475.0
frame_00011900.jpg,1280,720,11900,476.0
frame_00011925.jpg,1280,720,11925,477.0
frame_00011950.jpg,1280,720,11950,478.0
frame_00011975.jpg,1280,720,11975,479.0
frame_00012000.jpg,1280,720,12000,480.0
frame_00012025.jpg,1280,720,12025,481.0
frame_00012050.jpg,1280,720,12050,482.0
frame_00012075.jpg,1280,720,12075,483.0
frame_00012100.jpg,1280,720,12100,484.0
frame_00012125.jpg,1280,720,12125,485.0
frame_00012150.jpg,1280,720,12150,486.0
frame_00012175.jpg,1280,720,12175,487.0
frame_00012200.jpg,1280,720,12200,488.0
frame_00012225.jpg,1280,720,12225,489.0
frame_00012250.jpg,1280,720,12250,490.0
frame_00012275.jpg,1280,720,12275,491.0
frame_00012300.jpg,1280,720,12300,492.0
frame_00012325.jpg,1280,720,12325,493.0
frame_00012350.jpg,1280,720,12350,494.0
frame_00012375.jpg,1280,720,12375,495.0
frame_00012400.jpg,1280,720,12400,496.0
frame_00012425.jpg,1280,720,12425,497.0
frame_00012450.jpg,1280,720,12450,498.0
frame_00012475.jpg,1280,720,12475,499.0
frame_00012500.jpg,1280,720,12500,500.0
frame_00012525.jpg,1280,720,12525,501.0
frame_00012550.jpg,1280,720,12550,502.0
frame_00012575.jpg,1280,720,12575,503.0
frame_00012600.jpg,1280,720,12600,504.0
frame_00012625.jpg,1280,720,12625,505.0
frame_00012650.jpg,1280,720,12650,506.0
frame_00012675.jpg,1280,720,12675,507.0
frame_00012700.jpg,1280,720,12700,508.0
frame_00012725.jpg,1280,720,12725,509.0
frame_00012750.jpg,1280,720,12750,510.0
frame_00012775.jpg,1280,720,12775,511.0
frame_00012800.jpg,1280,720,12800,512.0
frame_00012825.jpg,1280,720,12825,513.0
frame_00012850.jpg,1280,720,12850,514.0
frame_00012875.jpg,1280,720,12875,515.0
frame_00012900.jpg,1280,720,12900,516.0
frame_00012925.jpg,1280,720,12925,517.0
frame_00012950.jpg,1280,720,12950,518.0
frame_00012975.jpg,1280,720,12975,519.0
frame_00013000.jpg,1280,720,13000,520.0
frame_00013025.jpg,1280,720,13025,521.0
frame_00013050.jpg,1280,720,13050,522.0
frame_00013075.jpg,1280,720,13075,523.0
frame_00013100.jpg,1280,720,13100,524.0
frame_00013125.jpg,1280,720,13125,525.0
frame_00013150.jpg,1280,720,13150,526.0
frame_00013175.jpg,1280,720,13175,527.0
frame_00013200.jpg,1280,720,13200,528.0
frame_00013225.jpg,1280,720,13225,529.0
frame_00013250.jpg,1280,720,13250,530.0
frame_00013275.jpg,1280,720,13275,531.0
frame_00013300.jpg,1280,720,13300,532.0
frame_00013325.jpg,1280,720,13325,533.0
frame_00013350.jpg,1280,720,13350,534.0
frame_00013375.jpg,1280,720,13375,535.0
frame_00013400.jpg,1280,720,13400,536.0
frame_00013425.jpg,1280,720,13425,537.0
frame_00013450.jpg,1280,720,13450,538.0
frame_00013475.jpg,1280,720,13475,539.0
frame_00013500.jpg,1280,720,13500,540.0
frame_00013525.jpg,1280,720,13525,541.0
frame_00013550.jpg,1280,720,13550,542.0
frame_00013575.jpg,1280,720,13575,543.0
frame_00013600.jpg,1280,720,13600,544.0
frame_00013625.jpg,1280,720,13625,545.0
frame_00013650.jpg,1280,720,13650,546.0
frame_00013675.jpg,1280,720,13675,547.0
frame_00013700.jpg,1280,720,13700,548.0
frame_00013725.jpg,1280,720,13725,549.0
frame_00013750.jpg,1280,720,13750,550.0
frame_00013775.jpg,1280,720,13775,551.0
frame_00013800.jpg,1280,720,13800,552.0
frame_00013825.jpg,1280,720,13825,553.0
frame_00013850.jpg,1280,720,13850,554.0
frame_00013875.jpg,1280,720,13875,555.0
frame_00013900.jpg,1280,720,13900,556.0
frame_00013925.jpg,1280,720,13925,557.0
frame_00013950.jpg,1280,720,13950,558.0
frame_00013975.jpg,1280,720,13975,559.0
frame_00014000.jpg,1280,720,14000,560.0
frame_00014025.jpg,1280,720,14025,561.0
frame_00014050.jpg,1280,720,14050,562.0
frame_00014075.jpg,1280,720,14075,563.0
frame_00014100.jpg,1280,720,14100,564.0
frame_00014125.jpg,1280,720,14125,565.0
frame_00014150.jpg,1280,720,14150,566.0
frame_00014175.jpg,1280,720,14175,567.0
frame_00014200.jpg,1280,720,14200,568.0
frame_00014225.jpg,1280,720,14225,569.0
frame_00014250.jpg,1280,720,14250,570.0
frame_00014275.jpg,1280,720,14275,571.0
frame_00014300.jpg,1280,720,14300,572.0
frame_00014325.jpg,1280,720,14325,573.0
frame_00014350.jpg,1280,720,14350,574.0
frame_00014375.jpg,1280,720,14375,575.0
frame_00014400.jpg,1280,720,14400,576.0
frame_00014425.jpg,1280,720,14425,577.0
frame_00014450.jpg,1280,720,14450,578.0
frame_00014475.jpg,1280,720,14475,579.0
frame_00014500.jpg,1280,720,14500,580.0
frame_00014525.jpg,1280,720,14525,581.0
frame_00014550.jpg,1280,720,14550,582.0
frame_00014575.jpg,1280,720,14575,583.0
frame_00014600.jpg,1280,720,14600,584.0
frame_00014625.jpg,1280,720,14625,585.0
frame_00014650.jpg,1280,720,14650,586.0
frame_00014675.jpg,1280,720,14675,587.0
frame_00014700.jpg,1280,720,14700,588.0
frame_00014725.jpg,1280,720,14725,589.0
frame_00014750.jpg,1280,720,14750,590.0
frame_00014775.jpg,1280,720,14775,591.0
frame_00014800.jpg,1280,720,14800,592.0
frame_00014825.jpg,1280,720,14825,593.0
frame_00014850.jpg,1280,720,14850,594.0
frame_00014875.jpg,1280,720,14875,595.0
frame_00014900.jpg,1280,720,14900,596.0
frame_00014925.jpg,1280,720,14925,597.0
frame_00014950.jpg,1280,720,14950,598.0
frame_00014975.jpg,1280,720,14975,599.0
frame_00015000.jpg,1280,720,15000,600.0
frame_00015025.jpg,1280,720,15025,601.0
frame_00015050.jpg,1280,720,15050,602.0
frame_00015075.jpg,1280,720,15075,603.0
frame_00015100.jpg,1280,720,15100,604.0
frame_00015125.jpg,1280,720,15125,605.0
frame_00015150.jpg,1280,720,15150,606.0
frame_00015175.jpg,1280,720,15175,607.0
